assignment_id,shift_id,tutor_id,tutor_name,start_date,day_name,start_time,end_time,status,end_date,active,assigned_by,assigned_at
2419,119,3534553,Benjamin Lewis,2025-10-21,Tuesday,14:00:00,16:00:00,scheduled,2025-10-21,True,system,2025-06-28T17:58:25.328201
2420,119,3534553,Benjamin Lewis,2025-10-28,Tuesday,14:00:00,16:00:00,scheduled,2025-10-28,True,system,2025-06-28T17:58:25.328201
2421,119,3534553,Benjamin Lewis,2025-11-04,Tuesday,14:00:00,16:00:00,scheduled,2025-11-04,True,system,2025-06-28T17:58:25.328201
2422,119,3534553,Benjamin Lewis,2025-11-11,Tuesday,14:00:00,16:00:00,scheduled,2025-11-11,True,system,2025-06-28T17:58:25.328201
2423,119,3534553,Benjamin Lewis,2025-11-18,Tuesday,14:00:00,16:00:00,scheduled,2025-11-18,True,system,2025-06-28T17:58:25.328201
2424,119,3534553,Benjamin Lewis,2025-11-25,Tuesday,14:00:00,16:00:00,scheduled,2025-11-25,True,system,2025-06-28T17:58:25.328201
2425,119,3534553,Benjamin Lewis,2025-12-02,Tuesday,14:00:00,16:00:00,scheduled,2025-12-02,True,system,2025-06-28T17:58:25.328201
2426,119,3534553,Benjamin Lewis,2025-12-09,Tuesday,14:00:00,16:00:00,scheduled,2025-12-09,True,system,2025-06-28T17:58:25.328201
2427,119,3534553,Benjamin Lewis,2025-12-16,Tuesday,14:00:00,16:00:00,scheduled,2025-12-16,True,system,2025-06-28T17:58:25.328201
2428,119,3534553,Benjamin Lewis,2025-12-23,Tuesday,14:00:00,16:00:00,scheduled,2025-12-23,True,system,2025-06-28T17:58:25.328201
2429,119,3534553,Benjamin Lewis,2025-12-30,Tuesday,14:00:00,16:00:00,scheduled,2025-12-30,True,system,2025-06-28T17:58:25.328201
2430,119,3534553,Benjamin Lewis,2026-01-06,Tuesday,14:00:00,16:00:00,scheduled,2026-01-06,True,system,2025-06-28T17:58:25.328201
2431,119,3534553,Benjamin Lewis,2026-01-13,Tuesday,14:00:00,16:00:00,scheduled,2026-01-13,True,system,2025-06-28T17:58:25.328201
2432,119,3534553,Benjamin Lewis,2026-01-20,Tuesday,14:00:00,16:00:00,scheduled,2026-01-20,True,system,2025-06-28T17:58:25.328201
2433,119,3534553,Benjamin Lewis,2026-01-27,Tuesday,14:00:00,16:00:00,scheduled,2026-01-27,True,system,2025-06-28T17:58:25.328201
2434,119,3534553,Benjamin Lewis,2026-02-03,Tuesday,14:00:00,16:00:00,scheduled,2026-02-03,True,system,2025-06-28T17:58:25.328201
2435,119,3534553,Benjamin Lewis,2026-02-10,Tuesday,14:00:00,16:00:00,scheduled,2026-02-10,True,system,2025-06-28T17:58:25.328201
2436,119,3534553,Benjamin Lewis,2026-02-17,Tuesday,14:00:00,16:00:00,scheduled,2026-02-17,True,system,2025-06-28T17:58:25.328201
2437,119,3534553,Benjamin Lewis,2026-02-24,Tuesday,14:00:00,16:00:00,scheduled,2026-02-24,True,system,2025-06-28T17:58:25.328201
2438,119,3534553,Benjamin Lewis,2026-03-03,Tuesday,14:00:00,16:00:00,scheduled,2026-03-03,True,system,2025-06-28T17:58:25.328201
2439,119,3534553,Benjamin Lewis,2026-03-10,Tuesday,14:00:00,16:00:00,scheduled,2026-03-10,True,system,2025-06-28T17:58:25.328201
2440,119,3534553,Benjamin Lewis,2026-03-17,Tuesday,14:00:00,16:00:00,scheduled,2026-03-17,True,system,2025-06-28T17:58:25.328201
2441,119,3534553,Benjamin Lewis,2026-03-24,Tuesday,14:00:00,16:00:00,scheduled,2026-03-24,True,system,2025-06-28T17:58:25.328201
2442,119,3534553,Benjamin Lewis,2026-03-31,Tuesday,14:00:00,16:00:00,scheduled,2026-03-31,True,system,2025-06-28T17:58:25.328201
2443,119,3534553,Benjamin Lewis,2026-04-07,Tuesday,14:00:00,16:00:00,scheduled,2026-04-07,True,system,2025-06-28T17:58:25.328201
2444,119,3534553,Benjamin Lewis,2026-04-14,Tuesday,14:00:00,16:00:00,scheduled,2026-04-14,True,system,2025-06-28T17:58:25.328201
2445,119,3534553,Benjamin Lewis,2026-04-21,Tuesday,14:00:00,16:00:00,scheduled,2026-04-21,True,system,2025-06-28T17:58:25.328201
2446,119,3534553,Benjamin Lewis,2026-04-28,Tuesday,14:00:00,16:00:00,scheduled,2026-04-28,True,system,2025-06-28T17:58:25.328201
2447,119,3534553,Benjamin Lewis,2026-05-05,Tuesday,14:00:00,16:00:00,scheduled,2026-05-05,True,system,2025-06-28T17:58:25.328201
2448,119,3534553,Benjamin Lewis,2026-05-12,Tuesday,14:00:00,16:00:00,scheduled,2026-05-12,True,system,2025-06-28T17:58:25.328201
2449,119,3534553,Benjamin Lewis,2026-05-19,Tuesday,14:00:00,16:00:00,scheduled,2026-05-19,True,system,2025-06-28T17:58:25.328201
2450,119,3534553,Benjamin Lewis,2026-05-26,Tuesday,14:00:00,16:00:00,scheduled,2026-05-26,True,system,2025-06-28T17:58:25.328201
2451,119,3534553,Benjamin Lewis,2026-06-02,Tuesday,14:00:00,16:00:00,scheduled,2026-06-02,True,system,2025-06-28T17:58:25.328201
2452,119,3534553,Benjamin Lewis,2026-06-09,Tuesday,14:00:00,16:00:00,scheduled,2026-06-09,True,system,2025-06-28T17:58:25.328201
2453,119,3534553,Benjamin Lewis,2026-06-16,Tuesday,14:00:00,16:00:00,scheduled,2026-06-16,True,system,2025-06-28T17:58:25.328201
2454,119,3534553,Benjamin Lewis,2026-06-23,Tuesday,14:00:00,16:00:00,scheduled,2026-06-23,True,system,2025-06-28T17:58:25.328201
2455,56,4146623,Noah Wilson,2025-06-30,Monday,08:00:00,09:30:00,scheduled,2025-06-30,True,system,2025-06-28T17:58:25.328201
2456,56,4146623,Noah Wilson,2025-07-07,Monday,08:00:00,09:30:00,scheduled,2025-07-07,True,system,2025-06-28T17:58:25.328201
2457,56,4146623,Noah Wilson,2025-07-14,Monday,08:00:00,09:30:00,scheduled,2025-07-14,True,system,2025-06-28T17:58:25.328201
2458,56,4146623,Noah Wilson,2025-07-21,Monday,08:00:00,09:30:00,scheduled,2025-07-21,True,system,2025-06-28T17:58:25.328201
2459,56,4146623,Noah Wilson,2025-07-28,Monday,08:00:00,09:30:00,scheduled,2025-07-28,True,system,2025-06-28T17:58:25.328201
2460,56,4146623,Noah Wilson,2025-08-04,Monday,08:00:00,09:30:00,scheduled,2025-08-04,True,system,2025-06-28T17:58:25.328201
2461,56,4146623,Noah Wilson,2025-08-11,Monday,08:00:00,09:30:00,scheduled,2025-08-11,True,system,2025-06-28T17:58:25.328201
2462,56,4146623,Noah Wilson,2025-08-18,Monday,08:00:00,09:30:00,scheduled,2025-08-18,True,system,2025-06-28T17:58:25.328201
2463,56,4146623,Noah Wilson,2025-08-25,Monday,08:00:00,09:30:00,scheduled,2025-08-25,True,system,2025-06-28T17:58:25.328201
2464,56,4146623,Noah Wilson,2025-09-01,Monday,08:00:00,09:30:00,scheduled,2025-09-01,True,system,2025-06-28T17:58:25.328201
2465,56,4146623,Noah Wilson,2025-09-08,Monday,08:00:00,09:30:00,scheduled,2025-09-08,True,system,2025-06-28T17:58:25.328201
2466,56,4146623,Noah Wilson,2025-09-15,Monday,08:00:00,09:30:00,scheduled,2025-09-15,True,system,2025-06-28T17:58:25.328201
2467,56,4146623,Noah Wilson,2025-09-22,Monday,08:00:00,09:30:00,scheduled,2025-09-22,True,system,2025-06-28T17:58:25.328201
2468,56,4146623,Noah Wilson,2025-09-29,Monday,08:00:00,09:30:00,scheduled,2025-09-29,True,system,2025-06-28T17:58:25.328201
2469,56,4146623,Noah Wilson,2025-10-06,Monday,08:00:00,09:30:00,scheduled,2025-10-06,True,system,2025-06-28T17:58:25.328201
2470,56,4146623,Noah Wilson,2025-10-13,Monday,08:00:00,09:30:00,scheduled,2025-10-13,True,system,2025-06-28T17:58:25.328201
2471,56,4146623,Noah Wilson,2025-10-20,Monday,08:00:00,09:30:00,scheduled,2025-10-20,True,system,2025-06-28T17:58:25.328201
2472,56,4146623,Noah Wilson,2025-10-27,Monday,08:00:00,09:30:00,scheduled,2025-10-27,True,system,2025-06-28T17:58:25.328201
2473,56,4146623,Noah Wilson,2025-11-03,Monday,08:00:00,09:30:00,scheduled,2025-11-03,True,system,2025-06-28T17:58:25.328201
2474,56,4146623,Noah Wilson,2025-11-10,Monday,08:00:00,09:30:00,scheduled,2025-11-10,True,system,2025-06-28T17:58:25.328201
2475,56,4146623,Noah Wilson,2025-11-17,Monday,08:00:00,09:30:00,scheduled,2025-11-17,True,system,2025-06-28T17:58:25.328201
2476,56,4146623,Noah Wilson,2025-11-24,Monday,08:00:00,09:30:00,scheduled,2025-11-24,True,system,2025-06-28T17:58:25.328201
2477,56,4146623,Noah Wilson,2025-12-01,Monday,08:00:00,09:30:00,scheduled,2025-12-01,True,system,2025-06-28T17:58:25.328201
2478,56,4146623,Noah Wilson,2025-12-08,Monday,08:00:00,09:30:00,scheduled,2025-12-08,True,system,2025-06-28T17:58:25.328201
2479,56,4146623,Noah Wilson,2025-12-15,Monday,08:00:00,09:30:00,scheduled,2025-12-15,True,system,2025-06-28T17:58:25.328201
2480,56,4146623,Noah Wilson,2025-12-22,Monday,08:00:00,09:30:00,scheduled,2025-12-22,True,system,2025-06-28T17:58:25.328201
2481,56,4146623,Noah Wilson,2025-12-29,Monday,08:00:00,09:30:00,scheduled,2025-12-29,True,system,2025-06-28T17:58:25.328201
2482,56,4146623,Noah Wilson,2026-01-05,Monday,08:00:00,09:30:00,scheduled,2026-01-05,True,system,2025-06-28T17:58:25.328201
2483,56,4146623,Noah Wilson,2026-01-12,Monday,08:00:00,09:30:00,scheduled,2026-01-12,True,system,2025-06-28T17:58:25.328201
2484,56,4146623,Noah Wilson,2026-01-19,Monday,08:00:00,09:30:00,scheduled,2026-01-19,True,system,2025-06-28T17:58:25.328201
2485,56,4146623,Noah Wilson,2026-01-26,Monday,08:00:00,09:30:00,scheduled,2026-01-26,True,system,2025-06-28T17:58:25.328201
2486,56,4146623,Noah Wilson,2026-02-02,Monday,08:00:00,09:30:00,scheduled,2026-02-02,True,system,2025-06-28T17:58:25.328201
2487,56,4146623,Noah Wilson,2026-02-09,Monday,08:00:00,09:30:00,scheduled,2026-02-09,True,system,2025-06-28T17:58:25.328201
2488,56,4146623,Noah Wilson,2026-02-16,Monday,08:00:00,09:30:00,scheduled,2026-02-16,True,system,2025-06-28T17:58:25.328201
2489,56,4146623,Noah Wilson,2026-02-23,Monday,08:00:00,09:30:00,scheduled,2026-02-23,True,system,2025-06-28T17:58:25.328201
2490,56,4146623,Noah Wilson,2026-03-02,Monday,08:00:00,09:30:00,scheduled,2026-03-02,True,system,2025-06-28T17:58:25.328201
2491,56,4146623,Noah Wilson,2026-03-09,Monday,08:00:00,09:30:00,scheduled,2026-03-09,True,system,2025-06-28T17:58:25.328201
2492,56,4146623,Noah Wilson,2026-03-16,Monday,08:00:00,09:30:00,scheduled,2026-03-16,True,system,2025-06-28T17:58:25.328201
2493,56,4146623,Noah Wilson,2026-03-23,Monday,08:00:00,09:30:00,scheduled,2026-03-23,True,system,2025-06-28T17:58:25.328201
2494,56,4146623,Noah Wilson,2026-03-30,Monday,08:00:00,09:30:00,scheduled,2026-03-30,True,system,2025-06-28T17:58:25.328201
2495,56,4146623,Noah Wilson,2026-04-06,Monday,08:00:00,09:30:00,scheduled,2026-04-06,True,system,2025-06-28T17:58:25.328201
2496,56,4146623,Noah Wilson,2026-04-13,Monday,08:00:00,09:30:00,scheduled,2026-04-13,True,system,2025-06-28T17:58:25.328201
2497,56,4146623,Noah Wilson,2026-04-20,Monday,08:00:00,09:30:00,scheduled,2026-04-20,True,system,2025-06-28T17:58:25.328201
2498,56,4146623,Noah Wilson,2026-04-27,Monday,08:00:00,09:30:00,scheduled,2026-04-27,True,system,2025-06-28T17:58:25.328201
2499,56,4146623,Noah Wilson,2026-05-04,Monday,08:00:00,09:30:00,scheduled,2026-05-04,True,system,2025-06-28T17:58:25.328201
2500,56,4146623,Noah Wilson,2026-05-11,Monday,08:00:00,09:30:00,scheduled,2026-05-11,True,system,2025-06-28T17:58:25.328201
2501,56,4146623,Noah Wilson,2026-05-18,Monday,08:00:00,09:30:00,scheduled,2026-05-18,True,system,2025-06-28T17:58:25.328201
2502,56,4146623,Noah Wilson,2026-05-25,Monday,08:00:00,09:30:00,scheduled,2026-05-25,True,system,2025-06-28T17:58:25.328201
2503,56,4146623,Noah Wilson,2026-06-01,Monday,08:00:00,09:30:00,scheduled,2026-06-01,True,system,2025-06-28T17:58:25.328201
2504,56,4146623,Noah Wilson,2026-06-08,Monday,08:00:00,09:30:00,scheduled,2026-06-08,True,system,2025-06-28T17:58:25.328201
2505,56,4146623,Noah Wilson,2026-06-15,Monday,08:00:00,09:30:00,scheduled,2026-06-15,True,system,2025-06-28T17:58:25.328201
2506,56,4146623,Noah Wilson,2026-06-22,Monday,08:00:00,09:30:00,scheduled,2026-06-22,True,system,2025-06-28T17:58:25.328201
2507,49,4146623,Noah Wilson,2025-07-03,Thursday,08:30:00,10:30:00,scheduled,2025-07-03,True,system,2025-06-28T17:58:25.328201
2508,49,4146623,Noah Wilson,2025-07-10,Thursday,08:30:00,10:30:00,scheduled,2025-07-10,True,system,2025-06-28T17:58:25.328201
2509,49,4146623,Noah Wilson,2025-07-17,Thursday,08:30:00,10:30:00,scheduled,2025-07-17,True,system,2025-06-28T17:58:25.328201
2510,49,4146623,Noah Wilson,2025-07-24,Thursday,08:30:00,10:30:00,scheduled,2025-07-24,True,system,2025-06-28T17:58:25.328201
2511,49,4146623,Noah Wilson,2025-07-31,Thursday,08:30:00,10:30:00,scheduled,2025-07-31,True,system,2025-06-28T17:58:25.328201
2512,49,4146623,Noah Wilson,2025-08-07,Thursday,08:30:00,10:30:00,scheduled,2025-08-07,True,system,2025-06-28T17:58:25.328201
2513,49,4146623,Noah Wilson,2025-08-14,Thursday,08:30:00,10:30:00,scheduled,2025-08-14,True,system,2025-06-28T17:58:25.328201
2514,49,4146623,Noah Wilson,2025-08-21,Thursday,08:30:00,10:30:00,scheduled,2025-08-21,True,system,2025-06-28T17:58:25.328201
2515,49,4146623,Noah Wilson,2025-08-28,Thursday,08:30:00,10:30:00,scheduled,2025-08-28,True,system,2025-06-28T17:58:25.328201
2516,49,4146623,Noah Wilson,2025-09-04,Thursday,08:30:00,10:30:00,scheduled,2025-09-04,True,system,2025-06-28T17:58:25.328201
2517,49,4146623,Noah Wilson,2025-09-11,Thursday,08:30:00,10:30:00,scheduled,2025-09-11,True,system,2025-06-28T17:58:25.328201
2518,49,4146623,Noah Wilson,2025-09-18,Thursday,08:30:00,10:30:00,scheduled,2025-09-18,True,system,2025-06-28T17:58:25.328201
2519,49,4146623,Noah Wilson,2025-09-25,Thursday,08:30:00,10:30:00,scheduled,2025-09-25,True,system,2025-06-28T17:58:25.328201
2520,49,4146623,Noah Wilson,2025-10-02,Thursday,08:30:00,10:30:00,scheduled,2025-10-02,True,system,2025-06-28T17:58:25.328201
2521,49,4146623,Noah Wilson,2025-10-09,Thursday,08:30:00,10:30:00,scheduled,2025-10-09,True,system,2025-06-28T17:58:25.328201
2522,49,4146623,Noah Wilson,2025-10-16,Thursday,08:30:00,10:30:00,scheduled,2025-10-16,True,system,2025-06-28T17:58:25.328201
2523,49,4146623,Noah Wilson,2025-10-23,Thursday,08:30:00,10:30:00,scheduled,2025-10-23,True,system,2025-06-28T17:58:25.328201
2524,49,4146623,Noah Wilson,2025-10-30,Thursday,08:30:00,10:30:00,scheduled,2025-10-30,True,system,2025-06-28T17:58:25.328201
2525,49,4146623,Noah Wilson,2025-11-06,Thursday,08:30:00,10:30:00,scheduled,2025-11-06,True,system,2025-06-28T17:58:25.328201
2526,49,4146623,Noah Wilson,2025-11-13,Thursday,08:30:00,10:30:00,scheduled,2025-11-13,True,system,2025-06-28T17:58:25.328201
2527,49,4146623,Noah Wilson,2025-11-20,Thursday,08:30:00,10:30:00,scheduled,2025-11-20,True,system,2025-06-28T17:58:25.328201
2528,49,4146623,Noah Wilson,2025-11-27,Thursday,08:30:00,10:30:00,scheduled,2025-11-27,True,system,2025-06-28T17:58:25.328201
2529,49,4146623,Noah Wilson,2025-12-04,Thursday,08:30:00,10:30:00,scheduled,2025-12-04,True,system,2025-06-28T17:58:25.328201
2530,49,4146623,Noah Wilson,2025-12-11,Thursday,08:30:00,10:30:00,scheduled,2025-12-11,True,system,2025-06-28T17:58:25.328201
2531,49,4146623,Noah Wilson,2025-12-18,Thursday,08:30:00,10:30:00,scheduled,2025-12-18,True,system,2025-06-28T17:58:25.328201
2532,49,4146623,Noah Wilson,2025-12-25,Thursday,08:30:00,10:30:00,scheduled,2025-12-25,True,system,2025-06-28T17:58:25.328201
2533,49,4146623,Noah Wilson,2026-01-01,Thursday,08:30:00,10:30:00,scheduled,2026-01-01,True,system,2025-06-28T17:58:25.328201
2534,49,4146623,Noah Wilson,2026-01-08,Thursday,08:30:00,10:30:00,scheduled,2026-01-08,True,system,2025-06-28T17:58:25.328201
2535,49,4146623,Noah Wilson,2026-01-15,Thursday,08:30:00,10:30:00,scheduled,2026-01-15,True,system,2025-06-28T17:58:25.328201
2536,49,4146623,Noah Wilson,2026-01-22,Thursday,08:30:00,10:30:00,scheduled,2026-01-22,True,system,2025-06-28T17:58:25.328201
2537,49,4146623,Noah Wilson,2026-01-29,Thursday,08:30:00,10:30:00,scheduled,2026-01-29,True,system,2025-06-28T17:58:25.328201
2538,49,4146623,Noah Wilson,2026-02-05,Thursday,08:30:00,10:30:00,scheduled,2026-02-05,True,system,2025-06-28T17:58:25.328201
2539,49,4146623,Noah Wilson,2026-02-12,Thursday,08:30:00,10:30:00,scheduled,2026-02-12,True,system,2025-06-28T17:58:25.328201
2540,49,4146623,Noah Wilson,2026-02-19,Thursday,08:30:00,10:30:00,scheduled,2026-02-19,True,system,2025-06-28T17:58:25.328201
2541,49,4146623,Noah Wilson,2026-02-26,Thursday,08:30:00,10:30:00,scheduled,2026-02-26,True,system,2025-06-28T17:58:25.328201
2542,49,4146623,Noah Wilson,2026-03-05,Thursday,08:30:00,10:30:00,scheduled,2026-03-05,True,system,2025-06-28T17:58:25.328201
2543,49,4146623,Noah Wilson,2026-03-12,Thursday,08:30:00,10:30:00,scheduled,2026-03-12,True,system,2025-06-28T17:58:25.328201
2544,49,4146623,Noah Wilson,2026-03-19,Thursday,08:30:00,10:30:00,scheduled,2026-03-19,True,system,2025-06-28T17:58:25.328201
2545,49,4146623,Noah Wilson,2026-03-26,Thursday,08:30:00,10:30:00,scheduled,2026-03-26,True,system,2025-06-28T17:58:25.328201
2546,49,4146623,Noah Wilson,2026-04-02,Thursday,08:30:00,10:30:00,scheduled,2026-04-02,True,system,2025-06-28T17:58:25.328201
2547,49,4146623,Noah Wilson,2026-04-09,Thursday,08:30:00,10:30:00,scheduled,2026-04-09,True,system,2025-06-28T17:58:25.328201
2548,49,4146623,Noah Wilson,2026-04-16,Thursday,08:30:00,10:30:00,scheduled,2026-04-16,True,system,2025-06-28T17:58:25.328201
2549,49,4146623,Noah Wilson,2026-04-23,Thursday,08:30:00,10:30:00,scheduled,2026-04-23,True,system,2025-06-28T17:58:25.328201
2550,49,4146623,Noah Wilson,2026-04-30,Thursday,08:30:00,10:30:00,scheduled,2026-04-30,True,system,2025-06-28T17:58:25.328201
2551,49,4146623,Noah Wilson,2026-05-07,Thursday,08:30:00,10:30:00,scheduled,2026-05-07,True,system,2025-06-28T17:58:25.328201
2552,49,4146623,Noah Wilson,2026-05-14,Thursday,08:30:00,10:30:00,scheduled,2026-05-14,True,system,2025-06-28T17:58:25.328201
2553,49,4146623,Noah Wilson,2026-05-21,Thursday,08:30:00,10:30:00,scheduled,2026-05-21,True,system,2025-06-28T17:58:25.328201
2554,49,4146623,Noah Wilson,2026-05-28,Thursday,08:30:00,10:30:00,scheduled,2026-05-28,True,system,2025-06-28T17:58:25.328201
2555,49,4146623,Noah Wilson,2026-06-04,Thursday,08:30:00,10:30:00,scheduled,2026-06-04,True,system,2025-06-28T17:58:25.328201
2556,49,4146623,Noah Wilson,2026-06-11,Thursday,08:30:00,10:30:00,scheduled,2026-06-11,True,system,2025-06-28T17:58:25.328201
2557,49,4146623,Noah Wilson,2026-06-18,Thursday,08:30:00,10:30:00,scheduled,2026-06-18,True,system,2025-06-28T17:58:25.328201
2558,49,4146623,Noah Wilson,2026-06-25,Thursday,08:30:00,10:30:00,scheduled,2026-06-25,True,system,2025-06-28T17:58:25.328201
2559,50,4146623,Noah Wilson,2025-07-04,Friday,08:45:00,11:45:00,scheduled,2025-07-04,True,system,2025-06-28T17:58:25.328201
2560,50,4146623,Noah Wilson,2025-07-11,Friday,08:45:00,11:45:00,scheduled,2025-07-11,True,system,2025-06-28T17:58:25.328201
2561,50,4146623,Noah Wilson,2025-07-18,Friday,08:45:00,11:45:00,scheduled,2025-07-18,True,system,2025-06-28T17:58:25.328201
2562,50,4146623,Noah Wilson,2025-07-25,Friday,08:45:00,11:45:00,scheduled,2025-07-25,True,system,2025-06-28T17:58:25.328201
2563,50,4146623,Noah Wilson,2025-08-01,Friday,08:45:00,11:45:00,scheduled,2025-08-01,True,system,2025-06-28T17:58:25.328201
2564,50,4146623,Noah Wilson,2025-08-08,Friday,08:45:00,11:45:00,scheduled,2025-08-08,True,system,2025-06-28T17:58:25.328201
2565,50,4146623,Noah Wilson,2025-08-15,Friday,08:45:00,11:45:00,scheduled,2025-08-15,True,system,2025-06-28T17:58:25.328201
2566,50,4146623,Noah Wilson,2025-08-22,Friday,08:45:00,11:45:00,scheduled,2025-08-22,True,system,2025-06-28T17:58:25.328201
2567,50,4146623,Noah Wilson,2025-08-29,Friday,08:45:00,11:45:00,scheduled,2025-08-29,True,system,2025-06-28T17:58:25.328201
2568,50,4146623,Noah Wilson,2025-09-05,Friday,08:45:00,11:45:00,scheduled,2025-09-05,True,system,2025-06-28T17:58:25.328201
2569,50,4146623,Noah Wilson,2025-09-12,Friday,08:45:00,11:45:00,scheduled,2025-09-12,True,system,2025-06-28T17:58:25.328201
2570,50,4146623,Noah Wilson,2025-09-19,Friday,08:45:00,11:45:00,scheduled,2025-09-19,True,system,2025-06-28T17:58:25.328201
2571,50,4146623,Noah Wilson,2025-09-26,Friday,08:45:00,11:45:00,scheduled,2025-09-26,True,system,2025-06-28T17:58:25.328201
2572,50,4146623,Noah Wilson,2025-10-03,Friday,08:45:00,11:45:00,scheduled,2025-10-03,True,system,2025-06-28T17:58:25.328201
2573,50,4146623,Noah Wilson,2025-10-10,Friday,08:45:00,11:45:00,scheduled,2025-10-10,True,system,2025-06-28T17:58:25.328201
2574,50,4146623,Noah Wilson,2025-10-17,Friday,08:45:00,11:45:00,scheduled,2025-10-17,True,system,2025-06-28T17:58:25.328201
2575,50,4146623,Noah Wilson,2025-10-24,Friday,08:45:00,11:45:00,scheduled,2025-10-24,True,system,2025-06-28T17:58:25.328201
2576,50,4146623,Noah Wilson,2025-10-31,Friday,08:45:00,11:45:00,scheduled,2025-10-31,True,system,2025-06-28T17:58:25.328201
2577,50,4146623,Noah Wilson,2025-11-07,Friday,08:45:00,11:45:00,scheduled,2025-11-07,True,system,2025-06-28T17:58:25.328201
2578,50,4146623,Noah Wilson,2025-11-14,Friday,08:45:00,11:45:00,scheduled,2025-11-14,True,system,2025-06-28T17:58:25.328201
2579,50,4146623,Noah Wilson,2025-11-21,Friday,08:45:00,11:45:00,scheduled,2025-11-21,True,system,2025-06-28T17:58:25.328201
2580,50,4146623,Noah Wilson,2025-11-28,Friday,08:45:00,11:45:00,scheduled,2025-11-28,True,system,2025-06-28T17:58:25.328201
2581,50,4146623,Noah Wilson,2025-12-05,Friday,08:45:00,11:45:00,scheduled,2025-12-05,True,system,2025-06-28T17:58:25.328201
2582,50,4146623,Noah Wilson,2025-12-12,Friday,08:45:00,11:45:00,scheduled,2025-12-12,True,system,2025-06-28T17:58:25.328201
2583,50,4146623,Noah Wilson,2025-12-19,Friday,08:45:00,11:45:00,scheduled,2025-12-19,True,system,2025-06-28T17:58:25.328201
2584,50,4146623,Noah Wilson,2025-12-26,Friday,08:45:00,11:45:00,scheduled,2025-12-26,True,system,2025-06-28T17:58:25.328201
2585,50,4146623,Noah Wilson,2026-01-02,Friday,08:45:00,11:45:00,scheduled,2026-01-02,True,system,2025-06-28T17:58:25.328201
2586,50,4146623,Noah Wilson,2026-01-09,Friday,08:45:00,11:45:00,scheduled,2026-01-09,True,system,2025-06-28T17:58:25.328201
2587,50,4146623,Noah Wilson,2026-01-16,Friday,08:45:00,11:45:00,scheduled,2026-01-16,True,system,2025-06-28T17:58:25.328201
2588,50,4146623,Noah Wilson,2026-01-23,Friday,08:45:00,11:45:00,scheduled,2026-01-23,True,system,2025-06-28T17:58:25.328201
2589,50,4146623,Noah Wilson,2026-01-30,Friday,08:45:00,11:45:00,scheduled,2026-01-30,True,system,2025-06-28T17:58:25.328201
2590,50,4146623,Noah Wilson,2026-02-06,Friday,08:45:00,11:45:00,scheduled,2026-02-06,True,system,2025-06-28T17:58:25.328201
2591,50,4146623,Noah Wilson,2026-02-13,Friday,08:45:00,11:45:00,scheduled,2026-02-13,True,system,2025-06-28T17:58:25.328201
2592,50,4146623,Noah Wilson,2026-02-20,Friday,08:45:00,11:45:00,scheduled,2026-02-20,True,system,2025-06-28T17:58:25.328201
2593,50,4146623,Noah Wilson,2026-02-27,Friday,08:45:00,11:45:00,scheduled,2026-02-27,True,system,2025-06-28T17:58:25.328201
2594,50,4146623,Noah Wilson,2026-03-06,Friday,08:45:00,11:45:00,scheduled,2026-03-06,True,system,2025-06-28T17:58:25.328201
2595,50,4146623,Noah Wilson,2026-03-13,Friday,08:45:00,11:45:00,scheduled,2026-03-13,True,system,2025-06-28T17:58:25.328201
2596,50,4146623,Noah Wilson,2026-03-20,Friday,08:45:00,11:45:00,scheduled,2026-03-20,True,system,2025-06-28T17:58:25.328201
2597,50,4146623,Noah Wilson,2026-03-27,Friday,08:45:00,11:45:00,scheduled,2026-03-27,True,system,2025-06-28T17:58:25.328201
2598,50,4146623,Noah Wilson,2026-04-03,Friday,08:45:00,11:45:00,scheduled,2026-04-03,True,system,2025-06-28T17:58:25.328201
2599,50,4146623,Noah Wilson,2026-04-10,Friday,08:45:00,11:45:00,scheduled,2026-04-10,True,system,2025-06-28T17:58:25.328201
2600,50,4146623,Noah Wilson,2026-04-17,Friday,08:45:00,11:45:00,scheduled,2026-04-17,True,system,2025-06-28T17:58:25.328201
2601,50,4146623,Noah Wilson,2026-04-24,Friday,08:45:00,11:45:00,scheduled,2026-04-24,True,system,2025-06-28T17:58:25.328201
2602,50,4146623,Noah Wilson,2026-05-01,Friday,08:45:00,11:45:00,scheduled,2026-05-01,True,system,2025-06-28T17:58:25.328201
2603,50,4146623,Noah Wilson,2026-05-08,Friday,08:45:00,11:45:00,scheduled,2026-05-08,True,system,2025-06-28T17:58:25.328201
2604,50,4146623,Noah Wilson,2026-05-15,Friday,08:45:00,11:45:00,scheduled,2026-05-15,True,system,2025-06-28T17:58:25.328201
2605,50,4146623,Noah Wilson,2026-05-22,Friday,08:45:00,11:45:00,scheduled,2026-05-22,True,system,2025-06-28T17:58:25.328201
2606,50,4146623,Noah Wilson,2026-05-29,Friday,08:45:00,11:45:00,scheduled,2026-05-29,True,system,2025-06-28T17:58:25.328201
2607,50,4146623,Noah Wilson,2026-06-05,Friday,08:45:00,11:45:00,scheduled,2026-06-05,True,system,2025-06-28T17:58:25.328201
2608,50,4146623,Noah Wilson,2026-06-12,Friday,08:45:00,11:45:00,scheduled,2026-06-12,True,system,2025-06-28T17:58:25.328201
