timestamp,user_email,action,details,ip_address,user_agent,admin_email,target_user_email,status
2025-05-19 10:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-05-19 10:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-05-19 10:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-05-19 11:00:00,,TUTOR_CHECK_OUT,Lucas Moore (6887917) checked out,,,,,
2025-05-19 11:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-05-19 11:30:00,,TUTOR_CHECK_OUT,Neha Patel (2750869) checked out,,,,,
2025-05-19 12:00:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-05-19 12:15:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-05-19 13:00:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-05-19 13:00:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-05-19 13:45:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-05-19 13:45:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-05-19 16:15:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,,,,
2025-05-19 17:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-05-19 18:15:00,,TUTOR_CHECK_OUT,Zoya Singh (9323660) checked out,,,,,
2025-05-19 20:00:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-05-20 13:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-05-20 15:15:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-05-20 16:00:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-05-20 16:15:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-05-20 17:15:00,,TUTOR_CHECK_OUT,Isha Reddy (7264805) checked out,,,,,
2025-05-20 17:30:00,,TUTOR_CHECK_OUT,Saanvi Joshi (2115580) checked out,,,,,
2025-05-21 08:30:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-05-21 11:30:00,,TUTOR_CHECK_OUT,Vivaan Kumar (7134699) checked out,,,,,
2025-05-21 13:30:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-05-21 16:30:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-05-22 08:45:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-05-22 10:45:00,,TUTOR_CHECK_OUT,Benjamin Lewis (3534553) checked out,,,,,
2025-05-22 11:30:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-05-22 13:30:00,,TUTOR_CHECK_OUT,Neha Patel (2750869) checked out,,,,,
2025-05-22 13:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-05-22 14:45:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-05-22 15:45:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-05-22 15:45:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-05-22 16:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-05-22 16:15:00,,TUTOR_CHECK_OUT,Mason Lee (6664205) checked out,,,,,
2025-05-22 18:15:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-05-22 19:00:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-05-23 10:15:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-05-23 12:45:00,,TUTOR_CHECK_OUT,Avni Desai (2630571) checked out,,,,,
2025-05-23 14:15:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-05-23 14:15:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-05-23 15:30:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-05-23 16:15:00,,TUTOR_CHECK_OUT,Avni Desai (2630571) checked out,,,,,
2025-05-23 17:15:00,,TUTOR_CHECK_OUT,Isabella Davis (6403246) checked out,,,,,
2025-05-23 18:30:00,,TUTOR_CHECK_OUT,Anaya Sharma (6474141) checked out,,,,,
2025-05-24 08:30:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-05-24 09:30:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-05-24 10:30:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-05-24 12:30:00,,TUTOR_CHECK_OUT,Isabella Davis (6403246) checked out,,,,,
2025-05-24 12:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-05-24 14:15:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-05-24 16:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-05-24 18:15:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-05-25 08:00:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-05-25 08:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-05-25 09:30:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-05-25 10:00:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-05-25 11:00:00,,TUTOR_CHECK_OUT,Neha Patel (2750869) checked out,,,,,
2025-05-25 11:30:00,,TUTOR_CHECK_OUT,Mason Lee (6664205) checked out,,,,,
2025-05-25 11:30:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-05-25 13:00:00,,TUTOR_CHECK_OUT,Benjamin Lewis (3534553) checked out,,,,,
2025-05-26 10:15:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-05-26 12:15:00,,TUTOR_CHECK_OUT,Lucas Moore (6887917) checked out,,,,,
2025-05-26 12:30:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-05-26 14:15:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-05-26 15:30:00,,TUTOR_CHECK_OUT,Emily Brown (2701634) checked out,,,,,
2025-05-26 17:00:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-05-26 17:15:00,,TUTOR_CHECK_OUT,Isabella Davis (6403246) checked out,,,,,
2025-05-26 17:45:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-05-26 19:45:00,,TUTOR_CHECK_OUT,Emily Brown (2701634) checked out,,,,,
2025-05-26 20:00:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-05-27 08:00:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-05-27 10:00:00,,TUTOR_CHECK_OUT,Mason Lee (6664205) checked out,,,,,
2025-05-27 10:45:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-05-27 11:45:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-05-27 12:45:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-05-27 14:45:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-05-28 14:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-05-28 16:30:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-05-29 09:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-05-29 09:45:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-05-29 11:15:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-05-29 12:00:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-05-29 12:15:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-05-29 12:15:00,,TUTOR_CHECK_OUT,Benjamin Lewis (3534553) checked out,,,,,
2025-05-29 12:30:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-05-29 12:45:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-05-29 14:00:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-05-29 14:30:00,,TUTOR_CHECK_OUT,Isha Reddy (7264805) checked out,,,,,
2025-05-29 15:15:00,,TUTOR_CHECK_OUT,Anaya Sharma (6474141) checked out,,,,,
2025-05-29 16:00:00,,TUTOR_CHECK_OUT,Benjamin Lewis (3534553) checked out,,,,,
2025-05-30 16:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-05-30 16:00:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-05-30 16:15:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-05-30 18:00:00,,TUTOR_CHECK_OUT,Avni Desai (2630571) checked out,,,,,
2025-05-30 18:45:00,,TUTOR_CHECK_OUT,Isha Reddy (7264805) checked out,,,,,
2025-05-30 19:00:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-05-31 08:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-05-31 09:30:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-05-31 14:15:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-05-31 16:15:00,,TUTOR_CHECK_OUT,Aanya Mehta (8853681) checked out,,,,,
2025-05-31 16:30:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-05-31 19:30:00,,TUTOR_CHECK_OUT,Mason Lee (6664205) checked out,,,,,
2025-06-01 10:00:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-01 10:30:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-01 12:30:00,,TUTOR_CHECK_OUT,James Martin (2192067) checked out,,,,,
2025-06-01 12:30:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-06-01 14:15:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-01 16:00:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-01 17:15:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-06-01 18:00:00,,TUTOR_CHECK_OUT,Isha Reddy (7264805) checked out,,,,,
2025-06-02 08:45:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-02 11:45:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-06-02 17:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-02 19:30:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-06-03 08:15:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-03 10:15:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-06-03 14:00:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-03 15:15:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-03 16:30:00,,TUTOR_CHECK_OUT,Vivaan Kumar (7134699) checked out,,,,,
2025-06-03 16:30:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-03 17:15:00,,TUTOR_CHECK_OUT,Avni Desai (2630571) checked out,,,,,
2025-06-03 17:15:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-03 18:45:00,,TUTOR_CHECK_OUT,Mason Lee (6664205) checked out,,,,,
2025-06-03 19:00:00,,TUTOR_CHECK_OUT,Emily Brown (2701634) checked out,,,,,
2025-06-04 08:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-04 08:15:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-04 09:30:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-06-04 09:45:00,,TUTOR_CHECK_OUT,Emily Brown (2701634) checked out,,,,,
2025-06-04 12:00:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-04 14:30:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-04 15:00:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-06-04 17:30:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-06-05 08:15:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-05 10:15:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-05 10:45:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-06-05 11:30:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-05 12:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-05 12:45:00,,TUTOR_CHECK_OUT,James Martin (2192067) checked out,,,,,
2025-06-05 13:30:00,,TUTOR_CHECK_OUT,Neha Patel (2750869) checked out,,,,,
2025-06-05 14:15:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-05 15:00:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-06-05 16:45:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-06-05 17:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-05 20:15:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-06-06 11:30:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-06 13:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-06 14:00:00,,TUTOR_CHECK_OUT,Avni Desai (2630571) checked out,,,,,
2025-06-06 15:00:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-06-07 09:15:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-07 10:30:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-07 10:45:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-07 11:30:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-07 11:45:00,,TUTOR_CHECK_OUT,Aanya Mehta (8853681) checked out,,,,,
2025-06-07 12:15:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-07 12:45:00,,TUTOR_CHECK_OUT,Isabella Davis (6403246) checked out,,,,,
2025-06-07 13:00:00,,TUTOR_CHECK_OUT,Arjun Kapoor (7916493) checked out,,,,,
2025-06-07 13:30:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-06-07 13:45:00,,TUTOR_CHECK_OUT,Neha Patel (2750869) checked out,,,,,
2025-06-07 13:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-07 15:45:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-07 16:15:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-06-07 17:15:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-06-08 14:00:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,,,,
2025-06-08 17:00:00,,TUTOR_CHECK_OUT,Zoya Singh (9323660) checked out,,,,,
2025-06-09 09:45:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-09 10:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-09 11:15:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-06-09 11:30:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-06-09 13:00:00,,TUTOR_CHECK_IN,Chloe Kim (9123456) checked in,,,,,
2025-06-09 14:45:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-09 15:30:00,,TUTOR_CHECK_OUT,Chloe Kim (9123456) checked out,,,,,
2025-06-09 16:45:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-06-09 17:00:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-09 18:30:00,,TUTOR_CHECK_OUT,Aanya Mehta (8853681) checked out,,,,,
2025-06-10 08:15:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-10 09:00:00,,TUTOR_CHECK_IN,Olivia Turner (9876543) checked in,,,,,
2025-06-10 09:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-10 11:15:00,,TUTOR_CHECK_OUT,Isabella Davis (6403246) checked out,,,,,
2025-06-10 11:30:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-06-10 11:30:00,,TUTOR_CHECK_OUT,Olivia Turner (9876543) checked out,,,,,
2025-06-11 09:30:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-11 12:00:00,,TUTOR_CHECK_OUT,Aanya Mehta (8853681) checked out,,,,,
2025-06-11 12:00:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-11 12:00:00,,TUTOR_CHECK_IN,Ethan Carter (9988776) checked in,,,,,
2025-06-11 12:45:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-06-11 14:30:00,,TUTOR_CHECK_OUT,Ethan Carter (9988776) checked out,,,,,
2025-06-11 15:00:00,,TUTOR_CHECK_OUT,Emily Brown (2701634) checked out,,,,,
2025-06-11 15:15:00,,TUTOR_CHECK_OUT,Lucas Moore (6887917) checked out,,,,,
2025-06-12 10:15:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-12 12:15:00,,TUTOR_CHECK_OUT,Anaya Sharma (6474141) checked out,,,,,
2025-06-12 13:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-12 13:15:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-12 14:00:00,,TUTOR_CHECK_IN,Olivia Turner (9876543) checked in,,,,,
2025-06-12 14:30:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-06-12 15:15:00,,TUTOR_CHECK_OUT,Vivaan Kumar (7134699) checked out,,,,,
2025-06-12 16:00:00,,TUTOR_CHECK_OUT,Olivia Turner (9876543) checked out,,,,,
2025-06-13 14:30:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-13 15:00:00,,TUTOR_CHECK_IN,Ethan Carter (9988776) checked in,,,,,
2025-06-13 17:00:00,,TUTOR_CHECK_OUT,Ethan Carter (9988776) checked out,,,,,
2025-06-13 17:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-13 17:30:00,,TUTOR_CHECK_OUT,Aanya Mehta (8853681) checked out,,,,,
2025-06-13 19:15:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-06-14 08:00:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-14 09:00:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-14 09:30:00,,TUTOR_CHECK_IN,Chloe Kim (9123456) checked in,,,,,
2025-06-14 11:00:00,,TUTOR_CHECK_OUT,Avni Desai (2630571) checked out,,,,,
2025-06-14 12:00:00,,TUTOR_CHECK_OUT,Chloe Kim (9123456) checked out,,,,,
2025-06-14 12:00:00,,TUTOR_CHECK_OUT,Arjun Kapoor (7916493) checked out,,,,,
2025-06-14 14:45:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-14 16:15:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-06-15 10:30:00,,TUTOR_CHECK_IN,Olivia Turner (9876543) checked in,,,,,
2025-06-15 12:00:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-06-15 13:00:00,,TUTOR_CHECK_OUT,Olivia Turner (9876543) checked out,,,,,
2025-06-15 13:15:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-15 14:00:00,,TUTOR_CHECK_OUT,Saanvi Joshi (2115580) checked out,,,,,
2025-06-15 15:15:00,,TUTOR_CHECK_OUT,Emily Brown (2701634) checked out,,,,,
2025-06-16 08:30:00,,TUTOR_CHECK_IN,Ethan Carter (9988776) checked in,,,,,
2025-06-16 09:00:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-16 11:00:00,,TUTOR_CHECK_OUT,Ethan Carter (9988776) checked out,,,,,
2025-06-16 11:00:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-06-16 14:30:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-16 16:30:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-16 17:00:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-06-16 19:00:00,,TUTOR_CHECK_OUT,Isabella Davis (6403246) checked out,,,,,
2025-06-17 11:45:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-17 12:45:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-17 13:45:00,,TUTOR_CHECK_OUT,Benjamin Lewis (3534553) checked out,,,,,
2025-06-17 15:45:00,,TUTOR_CHECK_OUT,Neha Patel (2750869) checked out,,,,,
2025-06-17 16:00:00,,TUTOR_CHECK_IN,Chloe Kim (9123456) checked in,,,,,
2025-06-17 16:30:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-17 18:30:00,,TUTOR_CHECK_OUT,Chloe Kim (9123456) checked out,,,,,
2025-06-17 19:00:00,,TUTOR_CHECK_OUT,Anaya Sharma (6474141) checked out,,,,,
2025-06-18 10:30:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-18 12:00:00,,TUTOR_CHECK_OUT,Emily Brown (2701634) checked out,,,,,
2025-06-18 12:00:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-18 12:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-18 14:00:00,,TUTOR_CHECK_OUT,Arjun Kapoor (7916493) checked out,,,,,
2025-06-18 14:15:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-06-19 09:30:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-19 09:30:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-06-19 10:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-19 10:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-19 10:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-19 11:00:00,,TUTOR_CHECK_OUT,Lucas Moore (6887917) checked out,,,,,
2025-06-19 11:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-19 11:30:00,,TUTOR_CHECK_OUT,Neha Patel (2750869) checked out,,,,,
2025-06-19 12:00:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-06-19 12:15:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-19 13:00:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-06-19 13:00:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-06-19 13:45:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-06-19 13:45:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-06-19 16:15:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,,,,
2025-06-19 17:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-19 18:15:00,,TUTOR_CHECK_OUT,Zoya Singh (9323660) checked out,,,,,
2025-06-19 20:00:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-06-20 10:00:00,,TUTOR_CHECK_IN,Alex Morgan (87654321) checked in,,,,,
2025-06-20 12:00:00,,TUTOR_CHECK_OUT,Alex Morgan (87654321) checked out,,,,,
2025-06-20 13:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-20 15:15:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-20 16:00:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-06-20 16:15:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-06-20 17:15:00,,TUTOR_CHECK_OUT,Isha Reddy (7264805) checked out,,,,,
2025-06-20 17:30:00,,TUTOR_CHECK_OUT,Saanvi Joshi (2115580) checked out,,,,,
2025-06-21 08:30:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-21 11:30:00,,TUTOR_CHECK_OUT,Vivaan Kumar (7134699) checked out,,,,,
2025-06-21 13:30:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-21 14:00:00,,TUTOR_CHECK_IN,Priya Singh (87654322) checked in,,,,,
2025-06-21 16:00:00,,TUTOR_CHECK_OUT,Priya Singh (87654322) checked out,,,,,
2025-06-21 16:30:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-06-22 08:45:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-22 09:00:00,,TUTOR_CHECK_IN,David Kim (87654323) checked in,,,,,
2025-06-22 10:45:00,,TUTOR_CHECK_OUT,Benjamin Lewis (3534553) checked out,,,,,
2025-06-22 11:00:00,,TUTOR_CHECK_OUT,David Kim (87654323) checked out,,,,,
2025-06-22 11:30:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-22 13:30:00,,TUTOR_CHECK_OUT,Neha Patel (2750869) checked out,,,,,
2025-06-22 13:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-22 14:45:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-22 15:45:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-22 15:45:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
